,log(p),g(k-1),Time to cancer
145,-6.532844006795162,2.028998546198803,47.81095890410959
146,-6.788148099522034,3.6951943013182458,44.26027397260274
147,-6.285593510249132,3.4358514944236376,22.293150684931508
148,-6.108903839176049,4.079686738616177,24.70958904109589
149,-6.834094051783005,7.10240300333442,40.054794520547944
150,-6.659741778386679,2.953876871043974,39.704109589041096
151,-6.118249977434662,8.215135156288518,19.057534246575344
152,-6.146289399094038,8.871583778856873,19.153424657534245
153,-6.448613502248524,3.4284085787275167,38.224657534246575
154,-6.087255052836206,2.372128784121518,26.904109589041095
155,-6.829222662281991,6.756128938509715,31.01095890410959
156,-6.382266251661496,5.113104730227111,30.197260273972603
157,-6.2657729278050756,9.618712819444692,17.134246575342466
158,-6.31357623999893,4.579985816853146,23.512328767123286
159,-6.311970067194244,4.690831078295263,23.186301369863013
160,-6.397652294420036,5.480834573473521,30.504109589041096
161,-7.003819352017007,2.293549779261868,94.85205479452055
162,-6.266001311083849,3.9031261346956256,32.701369863013696
163,-6.437370369930422,1.8604721728936617,71.74794520547945
164,-6.490486704329908,2.879184579727001,45.56438356164384
165,-7.508459293759787,2.6114936381105824,82.73972602739725
166,-6.110872944311035,8.170964691850273,16.797260273972604
167,-6.187085306330519,4.2787666400813364,29.736986301369864
168,-6.263405496894222,9.181683097883951,20.0
169,-6.234739774004797,2.072564667232486,61.05205479452055
170,-6.548734701996525,6.47574989451336,30.504109589041096
171,-6.2274821716140245,2.4664415649865425,42.14520547945205
172,-6.1063945533810005,8.060762138183215,24.865753424657534
173,-6.212158467029836,4.256960286502483,27.983561643835618
174,-6.249307344172903,4.563049537347613,38.43561643835616
175,-6.38668267504474,9.483581638048356,21.30958904109589
176,-6.523636627655149,6.551649858925895,24.512328767123286
177,-6.130759350106854,7.0988071847763905,15.021917808219179
178,-6.845775023780466,9.869520946121277,23.912328767123288
179,-6.0829933566879975,8.685415888362368,18.876712328767123
180,-6.4467095936666485,3.6410056930514845,39.8986301369863
181,-7.5328623295570365,6.66310185592123,50.26575342465753
182,-6.732814718947211,6.916716523401281,18.723287671232878
183,-6.333586420694357,7.433804226898815,27.843835616438355
184,-6.464497873408253,7.362526355167098,27.87123287671233
185,-6.59298929057017,6.496987238000074,38.50684931506849
186,-6.335385591598277,7.359719269489858,19.75068493150685
187,-6.155693540753696,5.9025982558701955,17.649315068493152
188,-6.419449425166849,8.801085752125498,18.698630136986303
189,-6.294624408186449,2.742451039404237,37.515068493150686
190,-6.091214648773948,5.775455586837346,13.945205479452055
191,-6.089514796779633,8.006348278934524,22.473972602739725
192,-6.393164847812461,3.5191379706834613,32.917808219178085
193,-6.221347649752199,8.845755795750527,25.8
194,-6.154258463699901,2.4212439291612213,38.320547945205476
195,-6.47233631112162,4.581950688238884,26.32054794520548
196,-6.567331531101939,3.4741970642273827,37.608219178082194
197,-6.691022163282436,9.637962920381433,34.16986301369863
198,-6.399520400720056,2.265021724021608,57.8054794520548
199,-6.168362914143529,8.62120810205273,22.136986301369863
200,-6.084495015037852,6.438893692084548,18.336986301369862
201,-6.182156322749324,5.420261067185306,29.03287671232877
202,-6.142964463162008,2.3940334831179406,48.11506849315069
203,-6.139969394994798,8.947951522033268,14.0
204,-6.651406966516945,3.0890736745638048,42.84109589041096
205,-7.626803057150716,4.39533637099921,71.56438356164384
206,-6.126015848822616,1.6737142678332955,98.6082191780822
207,-6.125897761946281,6.660965329122298,23.28219178082192
208,-7.094565944794441,9.503183451499787,36.534246575342465
209,-6.098830795102661,9.399339005413982,16.33150684931507
210,-6.795082149346078,6.561951857172026,22.246575342465754
211,-6.1042487549821765,2.05223311664691,32.106849315068494
212,-6.437514741589825,9.87035418145166,23.621917808219177
213,-6.634107814705019,4.176432801180079,44.93424657534246
214,-7.943459936713121,8.668701256684347,67.44931506849315
215,-6.254600208806677,1.7786877914961288,80.0958904109589
216,-6.114348113382832,1.6963181139933852,64.02191780821917
217,-6.561009696999481,8.603899538744347,28.339726027397262
218,-6.468597975007914,7.848658688924029,22.14246575342466
219,-6.398280935194229,3.4609101578417523,41.75616438356165
220,-6.125021648719273,7.494433670442785,27.315068493150687
221,-6.0892304450098775,2.3403961552734547,23.397260273972602
222,-6.3084828451326,8.662964377983926,23.89041095890411
223,-6.13097153171374,8.771417064087245,20.246575342465754
224,-6.525447048799334,1.8643533683182572,69.16712328767123
225,-6.1552225341830855,2.5302779892071605,48.74520547945205
226,-6.183021375246087,9.591601498231523,15.32876712328767
227,-7.831968270032381,7.597532021846604,64.16164383561645
228,-6.5247901163239215,4.727186402882301,20.054794520547944
229,-7.604456965911473,4.163067666218334,87.34794520547945
230,-6.092236219915363,4.68225480321335,17.506849315068493
231,-6.3762194799879195,7.394090983479096,27.24109589041096
232,-6.366345129477995,9.021988708578753,24.528767123287672
233,-6.164903966709203,6.266762409338188,32.846575342465755
234,-6.244879106680275,6.590640818593279,19.649315068493152
235,-6.56230386961136,5.172408546672006,33.69315068493151
236,-6.092141938076762,3.4483329398576714,20.356164383561644
237,-7.412759083933171,3.248754566848252,87.16712328767123
238,-6.8559368835057155,3.195312575648444,46.58082191780822
239,-6.233701446396062,6.89195135562564,16.564383561643837
240,-6.296679289752813,5.149213129072155,28.126027397260273
241,-6.13045520968209,4.84372854074077,17.424657534246574
242,-6.4792419103172065,4.181573216724884,31.61917808219178
243,-6.202801972371748,9.083442414622791,19.52054794520548
244,-6.375857952305289,6.309520896099645,24.268493150684932
245,-6.502565206101806,5.123475666931876,21.561643835616437
246,-6.4983435107580565,6.038405164735053,17.4986301369863
247,-6.986190289795687,9.970905758110518,33.728767123287675
248,-6.996335679523031,7.745686945765787,38.64109589041096
249,-6.250649479933498,9.760678815637771,13.90958904109589
250,-6.1154054093910615,1.5683194492513142,81.15068493150685
251,-6.23387371862709,9.913309337288318,16.665753424657535
252,-6.4263093254272,3.777464459747776,28.85753424657534
253,-6.627346003022534,2.941546914994797,57.0027397260274
254,-7.371729712474198,8.465679355242198,32.868493150684934
255,-6.312418207415001,2.5289298655437413,52.367123287671234
256,-6.187471437257008,3.39445499494259,18.96164383561644
257,-6.728147513012166,4.652175927713866,29.893150684931506
258,-6.819166081638978,7.161786998020279,35.78630136986301
259,-6.347389990457551,8.301453653085257,15.583561643835617
260,-6.425594604912911,5.164717081677978,33.846575342465755
261,-6.562324050357092,7.720285172042711,24.246575342465754
262,-6.547293130637994,6.060288768680316,30.54794520547945
263,-6.611716381136269,2.9701719862987837,43.00821917808219
264,-6.362201423849072,4.135607141206092,26.073972602739726
265,-6.849059784867043,2.113720074463343,79.33424657534246
266,-6.3574389745241975,8.620043615820574,22.78082191780822
267,-6.5956986804932765,5.065114531755569,30.0
268,-6.392319661452016,4.89849076144948,38.02739726027397
269,-6.352030245497899,2.4099290447493082,70.9972602739726
270,-7.235522801532882,6.765140349008284,38.2
271,-6.205002047743809,5.07504944690017,31.18904109589041
272,-6.140862720753792,6.448577466783195,24.372602739726027
273,-6.117345276256885,9.78635544468315,15.24931506849315
274,-6.156261141327166,9.494534242899089,20.43013698630137
275,-6.16411207520504,6.055837851104862,21.36986301369863
276,-6.900376967164292,2.2261733691266805,83.97534246575343
277,-6.728631730108822,5.057983580571641,36.8986301369863
278,-6.558343078034896,3.7464139004914916,32.93972602739726
279,-6.274462265295024,9.132176738042034,19.24931506849315
280,-6.269155746259307,5.607267705822338,17.106849315068494
281,-7.001910485497127,9.857148619299949,34.797260273972604
282,-6.368120657513099,6.817578762668738,20.057534246575344
283,-6.4875696971747905,7.170173496682921,24.315068493150687
284,-6.977089482809517,6.493553651167055,34.821917808219176
285,-6.360464800029458,8.430123429805146,20.254794520547946
286,-6.222399520466265,3.8122951398268725,30.117808219178084
287,-6.129753565476886,6.070323862070694,17.443835616438356
288,-6.142600005401882,4.245223303141293,24.983561643835618
289,-6.315307075474501,9.649466559646083,17.646575342465752
290,-6.675444453547038,8.98067712123964,24.197260273972603
291,-6.439835643581327,8.380058214982682,25.008219178082193
292,-6.854515935835296,6.359968971202399,35.586301369863016
293,-6.289908397351054,2.8203305852077705,36.29041095890411
294,-6.146008285749313,3.023806821060443,38.06301369863014
295,-7.281668018423956,6.4951634819678965,43.271232876712325
296,-6.725322369841072,8.035777813519132,30.589041095890412
297,-7.0619965088637935,4.184476807759141,52.81917808219178
298,-6.166322409245589,9.087159585800343,8.545205479452054
299,-6.1171888482292065,6.340761997550487,18.315068493150687
300,-6.1252859224323135,4.31832295549996,14.257534246575343
301,-7.0369379984830775,7.965524324914547,32.64931506849315
302,-6.285002603733968,6.936572182808476,26.613698630136987
303,-6.4707852432004955,6.740959289369641,28.0986301369863
304,-6.156657899002633,7.6146222138289446,21.328767123287673
305,-6.549203087379021,9.418343661204108,26.572602739726026
306,-6.699663399600098,7.777388833977039,22.10958904109589
307,-6.607676193056641,4.220454564914604,34.64109589041096
308,-6.258265811666201,5.325801461577582,22.956164383561642
309,-8.06790325339782,4.543771136426063,89.81095890410958
310,-6.088395645430742,9.33316645715674,16.38082191780822
311,-6.262335971220197,5.987245506489106,25.70958904109589
312,-6.326288541984676,5.078212787244748,20.019178082191782
313,-6.14877911873194,2.659291404676001,35.2
314,-6.645345444531569,3.848133814321052,34.80821917808219
315,-6.151916989186065,5.354819566723821,26.895890410958906
316,-6.136563168962663,3.8200108318652966,23.791780821917808
317,-6.949731407853453,7.374497235271907,39.75890410958904
318,-6.193449811420436,4.784042105371029,30.764383561643836
319,-6.172837954443186,7.85782453837005,13.347945205479451
320,-7.5837129660213085,7.054340941929137,56.586301369863016
321,-6.2330891254029615,6.8941683464831165,23.786301369863015
322,-6.246718402914538,9.00671569124436,16.81917808219178
323,-6.251819888454955,7.089210762857544,21.09315068493151
324,-6.448466713183253,8.625899019361192,25.764383561643836
325,-6.371319008177681,7.178316522385295,18.15890410958904
326,-7.4008467742741235,8.836176916131755,36.446575342465756
327,-6.286033876442807,5.667025433288524,28.85753424657534
328,-6.212537996355029,6.649869468892959,26.720547945205478
329,-6.5692135821592865,6.9383697199119965,24.095890410958905
330,-6.733798622858817,9.466403436363574,18.715068493150685
331,-6.70118170736535,9.884480865745484,34.153424657534245
332,-6.307022361461827,9.459357319377368,23.046575342465754
333,-6.117702897010845,4.483647794958397,30.375342465753423
334,-6.322184405151782,5.1524860159408306,27.660273972602738
335,-6.7858052011423915,4.278427208024558,47.16986301369863
336,-6.2298852523092165,3.856148104557903,31.627397260273973
337,-6.190197917951112,8.638380813574749,19.389041095890413
338,-6.278249750886545,9.947868320754136,12.663013698630136
339,-6.139354222550829,4.297232763556746,24.91780821917808
340,-6.2816450921110505,4.281596513398567,24.956164383561642
341,-6.105528522299067,1.7969028975403774,65.76438356164384
342,-6.170777206473568,8.780527998600483,13.72054794520548
343,-6.7237321531065115,8.304844870494808,28.134246575342466
344,-6.1262547478050475,5.674669192431383,19.221917808219178
345,-6.089179402362305,5.10350762741367,14.484931506849316
346,-6.138697707938983,3.866184381792932,18.18904109589041
347,-6.7835302018820265,9.392445469647061,25.616438356164384
348,-6.182089378409075,4.798599801648686,22.457534246575342
349,-6.198422031123536,3.3701476456231187,33.02739726027397
350,-6.580889397989715,9.321644190378539,29.106849315068494
351,-6.75734237692428,7.236717724843675,33.56986301369863
352,-6.500505939471051,8.040759562290674,27.90684931506849
353,-6.193173755123255,8.804774215720546,18.778082191780822
354,-6.769745752451117,2.339548994574841,50.75342465753425
355,-6.431929813606855,5.490440328007162,30.213698630136985
356,-6.4330494350332845,6.088567479500963,20.898630136986302
357,-7.042900115128917,9.376030747586569,31.350684931506848
358,-6.156329237568374,8.895887507300522,13.276712328767124
359,-6.665783878132433,3.069774389505808,44.797260273972604
360,-6.405725903894817,7.08862148479249,32.534246575342465
361,-6.362708052794713,7.903280949270922,21.04931506849315
362,-6.252383783966748,6.96300490240953,18.276712328767122
363,-6.478701426858915,8.696462709355938,20.465753424657535
364,-6.477720638098627,4.114682592886272,34.11506849315069
365,-6.716933593809268,9.278448192057457,28.76164383561644
366,-6.139161467038762,1.6476577196632913,84.34246575342466
367,-6.753938990448558,3.0697610819976457,48.90958904109589
368,-6.200882113887963,3.987133930483724,25.515068493150686
369,-6.708010098148158,9.510840058529215,27.698630136986303
370,-6.323874655455759,4.316698752418555,21.75890410958904
371,-6.283893655483088,9.026818615609915,28.46027397260274
372,-6.10013692929381,8.076079313415118,20.295890410958904
373,-6.130860942936321,3.211666329345775,39.74520547945205
374,-6.370337739653299,3.5358183051574024,29.484931506849314
375,-6.618382107499444,3.5612382990758658,39.726027397260275
376,-6.418953390386619,9.594955561537663,27.67945205479452
377,-6.514997589910676,6.789954046703809,30.101369863013698
378,-6.146105051457769,5.993918861586858,21.589041095890412
379,-7.448689442594132,3.1773408200290465,79.07671232876713
380,-6.422260539960721,8.808539881244446,20.336986301369862
381,-6.566953644983615,6.953790755084178,17.60821917808219
382,-6.34436895710003,2.054034274174686,44.84109589041096
383,-7.076668878146105,3.0263636167404933,51.55068493150685
384,-6.201298366293323,1.7569452406787374,86.23013698630137
385,-7.039128938300943,6.849503150992746,39.36986301369863
386,-8.11072845141234,5.701464819174447,75.36712328767123
387,-6.290388979751276,2.727414918143154,41.271232876712325
388,-6.176950029944103,7.4790551825798985,19.186301369863013
389,-6.095507166927502,4.7403295422484035,22.317808219178083
390,-6.650012825696271,6.387528241361604,28.4027397260274
391,-6.289965603364961,8.82543977724075,18.263013698630136
392,-6.167130624577778,9.938537175703853,21.65753424657534
393,-6.22990491680941,8.721000311481347,16.827397260273973
394,-6.687797349053433,9.48393609843285,36.0
395,-6.444771317615796,7.489681048960708,26.057534246575344
396,-6.266187858544824,3.1311157380739925,42.52054794520548
397,-7.3012323919737305,6.078763875831029,44.87397260273973
398,-6.151896895537984,7.239319226933713,19.904109589041095
399,-6.532318840680945,9.60564021941827,24.673972602739727
400,-6.173294061018932,3.2588732588072116,31.205479452054796
401,-6.229349241960717,6.999787899878701,17.197260273972603
402,-6.5007488350431215,8.355210196750601,27.958904109589042
403,-6.956434609293782,9.326009161608017,36.28219178082192
404,-6.500309728373091,3.7094692767344206,40.56164383561644
405,-6.309685361243634,9.346469964454776,22.723287671232878
406,-6.196829956143948,4.78258178011486,19.70958904109589
407,-6.319519570017135,3.4171623875043355,38.03013698630137
408,-6.327839493706796,5.803291540155032,28.747945205479454
409,-7.138780554714585,2.0304086449552976,98.95890410958904
410,-6.317609806953426,5.108704275674736,30.786301369863015
411,-6.714985107238031,3.5474523289474913,42.37260273972603
412,-6.792869557093687,2.398546411781531,52.78630136986301
413,-7.1280038278832345,3.5551230007827996,55.0027397260274
414,-6.24420049886742,9.72118125962233,17.345205479452055
415,-6.386328854292356,6.965036072787221,21.78082191780822
416,-6.862805174828187,6.053618478475986,31.454794520547946
417,-7.106832089118247,8.55986341500008,20.065753424657533
418,-6.468434591496325,5.0486640493885595,29.17808219178082
419,-6.2528485746556965,8.881667613040506,19.183561643835617
420,-7.227618829009751,9.349728198723419,37.12328767123287
421,-6.667279472691419,5.0046719186954505,41.42191780821918
422,-6.133952770460201,6.699733697692835,16.649315068493152
423,-6.3400702052274776,3.4175062108242784,34.134246575342466
424,-6.111419622968985,4.7689830123344485,29.057534246575344
425,-6.239368035719704,2.74051282445482,38.0958904109589
426,-6.413988548353358,1.6264866285274664,88.52602739726028
427,-6.221033582482343,6.9943921605710315,21.893150684931506
428,-6.471163451989794,7.253329986629012,20.70958904109589
429,-6.090937983701372,6.331328121233536,19.224657534246575
430,-6.275182376208736,9.40272828707505,14.2
431,-6.236836912684493,9.799456592491868,17.0
432,-6.351232412953536,2.5626788030409244,50.02465753424657
433,-6.1432764168700285,3.69079374198002,18.783561643835615
434,-8.614717814630609,6.276425492644989,90.14520547945206
435,-8.416394015630843,5.785064514602041,73.86301369863014
436,-6.084803676979451,3.266231409880927,24.10958904109589
437,-6.632960788930467,6.085204056893023,26.52054794520548
438,-6.121096320067609,9.890070967146926,24.0
439,-6.143415990304858,8.032094602689913,21.2986301369863
440,-6.28714711747315,2.14324036567384,56.25205479452055
441,-6.2237193768825385,5.146714011458563,24.82191780821918
442,-6.23999096663521,9.516623822164696,22.610958904109587
443,-6.828146870639734,6.113409365365488,40.583561643835615
444,-7.654528950079873,4.136519270005428,74.54246575342465
445,-6.209029446629131,9.853898914775105,19.73972602739726
446,-6.197572002081504,2.7233795064300246,37.8027397260274
447,-6.2202120160977445,8.545789673137712,23.673972602739727
448,-6.243604578669014,9.56180423252751,15.038356164383561
449,-6.401616153315366,6.664245108298822,31.252054794520546
450,-6.417595647733663,8.408633678856962,24.47945205479452
451,-7.124877668591582,4.340260462561915,44.38082191780822
452,-6.294033364157324,7.246293282822268,21.19178082191781
453,-6.153674251243673,9.093148990860406,21.435616438356163
454,-6.344067157751908,3.893958454818666,32.178082191780824
455,-6.2324585898049945,8.007192194426601,17.30958904109589
456,-6.8931132854561525,6.109468841452099,37.62465753424657
457,-6.199307067529547,8.875041654648474,12.945205479452055
458,-6.246196855234437,5.324652944335067,23.057534246575344
459,-6.106850066369968,4.4528236717459695,15.032876712328767
460,-6.724134126096607,5.647071736952125,37.0958904109589
461,-6.486618914680685,5.742821110521351,27.473972602739725
462,-6.223627360004105,1.5734795749187853,91.58630136986301
463,-6.439478636410127,6.013031480169374,19.805479452054794
464,-6.659375822952234,9.312003017319956,32.345205479452055
465,-6.162594206721803,1.5691750858777347,94.5095890410959
466,-6.1017783852696414,6.211162004217957,23.378082191780823
467,-6.259365835187852,9.329038719571692,30.01095890410959
468,-7.123304197420441,9.900517895043997,32.99178082191781
469,-6.2978651357422,6.964889484269893,26.89041095890411
470,-6.403947570319372,4.642769764314327,33.18630136986302
471,-6.138554406444481,1.8505584872854115,76.72876712328767
472,-6.135612327309202,2.4808144472109905,46.57808219178082
473,-6.614374384873989,6.398028894110091,26.04931506849315
474,-6.831528298381573,2.366475307748386,66.63287671232877
475,-6.104510617202265,7.266792284099925,27.613698630136987
476,-6.277951343559764,3.5208638713011258,33.97260273972603
477,-6.182884969054856,9.314815213617376,18.34246575342466
478,-6.195382889221437,3.666251363951554,19.375342465753423
479,-6.276125394052955,6.009141335789899,29.378082191780823
480,-6.625300360164379,3.676947079044556,47.156164383561645
481,-6.109630125842566,9.295937958191367,18.424657534246574
482,-6.4984807270671245,6.508007447896762,28.61917808219178
483,-6.248373331229513,2.1204634033563696,49.50958904109589
484,-6.240874885271682,6.854803217342429,16.876712328767123
485,-6.418781573204666,4.299867107899956,32.35616438356164
486,-6.31197891225189,4.806347541560012,35.01917808219178
487,-7.031468670346255,5.756695278606356,44.58082191780822
488,-6.406996972462453,8.216354260770057,28.413698630136988
489,-7.000470301078365,8.230095946259127,39.2
490,-8.294502775566768,8.632070497025307,64.15068493150685
491,-6.09618237219944,3.8004864114042824,24.764383561643836
492,-6.371027742443192,9.726268327040316,18.295890410958904
493,-7.866395970851733,6.6298439733634,60.515068493150686
494,-6.533592535975922,2.7410188544842597,46.36986301369863
495,-6.236758733907288,7.454966659285613,27.895890410958906
496,-6.397673018183697,2.2278209899474994,68.67671232876712
497,-6.821742930242346,9.565917071439234,28.147945205479452
498,-6.216456724417241,4.247181787161194,19.986301369863014
499,-6.155414657737747,5.069105439883391,23.8
500,-6.2215273359975525,4.202042259059397,27.92876712328767
501,-6.435072904304242,3.2184502343788086,31.81095890410959
502,-6.622073994732185,7.498882912613755,30.224657534246575
503,-6.288899121564042,6.026975245350254,31.435616438356163
504,-6.339884838211521,2.4449019518044484,36.054794520547944
505,-7.552967696661284,9.617162926081718,40.50410958904109
506,-6.426040462832336,3.3199464711679703,28.764383561643836
507,-6.3361975505857,3.555996454305257,35.106849315068494
508,-6.396243572566002,6.558678210367603,26.46301369863014
509,-6.322693533117104,7.073972502037844,14.553424657534247
510,-6.40643391929843,9.791415194842084,10.336986301369864
511,-6.322983064077238,8.977226162144763,14.134246575342466
512,-6.149439734277532,7.895271647857346,15.276712328767124
